id,count
999,184.65106
1006,154.74751
1008,87.94739
1013,76.43933
1015,126.89355
1016,170.81718
1022,205.31961
1026,184.5586
1028,207.77603
1031,26.336185
1034,83.301674
1037,197.6993
1040,92.23081
1042,71.34735
1046,100.635544
1048,122.5241
1049,152.03229
1050,72.14464
1051,197.94691
1052,191.785
1055,104.64557
1060,163.2454
1064,98.80802
1066,77.04272
1071,167.59213
1073,79.89211
1089,193.70624
1091,134.02243
1092,60.7608
1093,193.9061
1096,204.33397
1097,179.40155
1098,56.865368
1099,86.02174
1102,207.89883
1107,95.38973
1109,86.77807
1111,45.86079
1112,140.26598
1114,222.14584
1116,199.81528
1117,173.76431
1118,85.99175
1122,170.58037
1124,176.64772
1127,111.47337
1133,205.23944
1134,69.08391
1135,161.16801
1139,206.77971
1143,67.07265
1150,99.05515
1151,129.93527
1153,201.25374
1155,67.08767
1162,64.42198
1163,173.37053
1166,6.600359
1171,75.73812
1172,67.29198
1173,199.51364
1174,100.25432
1177,113.5542
1178,106.16147
1184,103.18884
1185,138.9581
1186,99.06171
1187,194.66672
1188,208.53835
1191,171.82147
1207,126.73175
1213,87.01445
1215,175.558
1223,202.95122
1227,141.10023
1236,66.82144
1237,54.273685
1238,98.09888
1241,67.981606
1248,76.29696
1250,72.17261
1251,188.29036
1253,111.59951
1255,136.70958
1257,209.8281
1261,118.5806
1262,206.05396
1265,164.45595
1273,201.18391
1277,196.60226
1278,141.71965
1280,105.031395
1284,165.65413
1285,215.62233
1288,95.085365
1295,131.7863
1297,227.04144
1299,201.06847
1304,175.72102
1308,70.10956
1310,131.0003
1311,152.90639
1314,84.92295
1315,136.86317
1318,22.049936
1320,218.83273
1321,198.41069
1322,182.07845
1330,164.40279
1333,184.34071
1334,169.488
1341,180.84375
1344,147.34471
1351,184.70074
1354,67.35386
1356,75.26083
1363,144.83876
1365,190.7053
1369,158.6499
1373,117.18289
1375,145.2558
1377,62.36311
1379,187.55801
1380,204.90378
1381,116.99061
1384,165.66547
1390,190.11725
1393,192.30148
1395,65.70461
1399,195.14587
1400,99.871475
1401,106.490685
1404,187.96481
1408,76.5547
1409,19.749678
1413,175.68681
1416,190.24915
1418,126.67797
1423,89.03324
1424,66.05825
1425,73.75857
1433,211.05214
1434,164.71843
1436,202.27654
1442,195.3521
1444,60.456726
1445,170.6035
1452,192.53069
1455,184.53946
1462,79.42236
1467,26.977
1472,82.633934
1475,105.89815
1493,157.1052
1501,179.7688
1503,198.73312
1504,206.03198
1505,60.19091
1511,203.64581
1512,66.76737
1513,157.24754
1514,97.1398
1528,200.95537
1533,217.40869
1534,58.14061
1536,178.69998
1537,63.193806
1539,118.51469
1550,188.67404
1552,171.36871
1554,189.16212
1555,204.74283
1556,62.345837
1559,69.15659
1563,192.42076
1566,198.04364
1567,114.992935
1568,72.21493
1571,181.41945
1572,60.95692
1574,62.078636
1577,89.71179
1583,71.08521
1585,85.52751
1586,187.2016
1587,190.83873
1596,172.60732
1602,78.34405
1604,96.65363
1605,66.469154
1610,208.333
1611,135.71016
1616,95.63846
1617,149.9631
1618,74.2876
1622,54.113113
1623,57.577244
1628,205.5223
1631,58.598106
1632,192.44319
1633,183.00768
1634,204.36906
1636,195.62373
1637,157.54805
1643,88.51013
1644,147.74942
1646,106.51378
1648,183.15254
1651,91.10459
1656,60.192303
1658,145.14136
1659,61.42529
1665,103.17934
1666,143.16249
1670,100.59041
1674,170.8864
1679,212.00014
1680,209.58955
1683,215.2484
1686,68.36401
1691,144.03297
1693,58.371975
1696,90.16838
1697,130.93752
1703,93.5473
1706,63.709084
1709,182.81685
1710,81.284256
1712,188.19653
1713,163.35365
1718,216.93553
1719,186.26414
1722,199.3569
1723,161.00558
1724,208.43256
1728,63.627796
1730,87.06683
1732,58.241817
1737,45.51154
1745,60.072784
1747,87.60562
1748,83.568634
1755,134.56517
1759,88.583534
1761,199.62343
1764,171.44551
1765,186.15634
1766,54.59366
1768,63.49462
1770,74.92533
1771,174.26892
1774,114.43904
1785,168.9454
1788,212.94711
1792,83.93563
1794,178.0463
1797,148.06328
1798,57.299038
1799,214.76967
1802,138.37651
1806,78.333176
1808,81.02642
1810,195.19786
1818,28.215757
1819,212.73051
1820,210.68243
1822,187.3275
1826,208.88861
1827,166.29842
1835,83.167336
1841,126.89856
1842,120.08899
1843,99.12063
1846,52.714287
1849,69.4191
1850,212.42159
1851,115.86949
1857,70.08127
1858,172.35442
1860,120.74033
1861,187.80962
1864,95.247826
1869,203.50558
1871,91.90343
1872,18.57354
1875,61.66764
1878,217.75479
1879,194.62645
1885,43.933712
1888,103.74038
1889,59.002136
1890,135.54291
1896,142.88805
1897,205.14166
1898,161.9931
1900,91.186295
1905,81.05336
1908,99.09685
1909,145.83357
1913,81.38089
1918,120.829124
1922,221.02307
1923,166.24557
1925,197.13614
1926,145.5528
1927,212.71024
1930,185.76294
1935,88.43015
1939,106.05793
1942,125.10384
1943,169.57657
1948,228.04317
1949,197.90178
1951,135.6815
1953,131.2258
1959,174.29222
1963,68.39617
1967,174.33235
1973,190.72237
1975,92.95246
1976,58.92498
1990,131.0937
1993,125.60784
1997,83.2495
1999,167.4592
2001,179.57236
2004,66.29285
2010,131.77797
2013,165.3953
2017,209.61398
2021,124.73979
2023,80.364876
2026,183.61552
2037,76.9074
2039,83.36292
2041,69.81861
2046,59.86206
2050,96.10325
2060,191.78831
2067,138.33202
2069,178.2823
2072,191.38606
2074,186.74931
2079,148.81367
2083,83.910225
2085,99.506874
2087,68.447426
2093,164.47078
2094,73.25597
2097,90.7306
2103,113.762085
2104,68.618034
2107,211.0502
2108,56.23626
2110,33.245125
2115,207.21693
2117,66.72907
2125,211.20087
2127,216.8175
2133,59.162945
2134,217.79706
2135,139.43785
2141,196.13185
2143,75.35164
2145,55.081936
2146,96.38388
2147,189.38484
2148,89.72402
2149,49.74241
2165,122.188126
2166,173.26315
2177,106.75071
