id,count
662,156.62709
665,219.75969
675,232.08426
681,170.85979
682,193.74454
685,73.51355
686,210.15428
689,85.10968
696,168.84776
703,193.28564
704,137.39638
705,169.54265
714,193.35463
717,86.68734
718,97.88001
720,87.12682
721,226.98997
723,200.69992
726,109.529594
728,194.90237
730,113.983505
731,94.25349
734,230.39867
737,72.052376
738,86.35804
745,217.5167
746,92.06099
749,192.06325
752,82.85448
753,96.48112
758,193.8828
765,105.360695
766,211.82748
768,81.40586
769,207.12935
774,190.83864
775,130.50087
781,73.97297
784,214.01778
794,115.31498
795,224.07771
796,84.478355
802,127.76021
803,115.98173
805,80.52861
806,218.9189
807,144.03563
809,69.11251
810,209.56538
812,103.91732
814,123.193504
818,201.01068
819,223.06625
825,-6.46642
836,107.76276
839,177.73183
847,218.2466
848,102.19782
851,192.1158
852,181.4517
853,47.786213
857,192.77899
858,106.44135
859,201.14125
861,3.6175804
867,159.89558
870,191.27345
871,211.82774
872,232.91872
874,233.28995
881,220.91725
886,176.43755
890,66.719185
895,186.30658
899,85.23248
900,211.34184
901,215.94084
902,208.4204
903,94.40186
913,222.49806
918,218.4519
923,174.54102
924,81.313576
926,70.933784
927,87.69803
930,187.96545
934,66.019966
937,184.54048
939,154.72758
941,101.44018
942,232.48534
946,209.80952
950,142.3619
953,89.957436
959,50.351246
961,62.0259
962,102.671425
964,95.97367
969,181.39679
971,168.94049
976,80.62773
978,201.2461
980,212.65651
981,185.90611
990,224.58585
993,78.32453
996,88.54295
998,227.68681
999,200.35408
1006,169.6712
1008,93.44274
1013,90.36208
1015,133.89381
1016,179.27829
1022,219.49754
1026,197.39717
1028,222.90779
1031,28.629992
1034,88.754845
1037,213.52519
1040,105.90978
1042,85.40816
1046,115.24788
1048,133.91225
1049,166.04982
1050,85.97715
1051,209.63002
1052,207.56963
1055,113.30187
1060,178.39389
1064,113.30454
1066,82.57063
1071,179.1083
1073,89.80244
1089,203.94682
1091,141.1769
1092,74.27314
1093,209.61691
1096,216.65666
1097,190.74356
1098,70.56144
1099,91.67371
1102,222.7713
1107,103.22674
1109,97.49545
1111,48.294876
1112,155.1088
1114,238.16148
1116,214.02666
1117,182.3048
1118,92.285904
1122,185.37645
1124,192.10445
1127,118.65437
1133,214.33058
1134,81.91179
1135,174.27945
1139,218.21051
1143,80.670906
1150,107.71566
1151,144.48918
1153,217.46175
1155,81.1934
1162,78.284485
1163,188.2332
1166,8.822346
1171,89.62849
1172,73.62206
1173,215.32591
1174,108.80976
1177,127.77903
1178,114.33685
1184,108.99836
1185,154.04541
1186,110.1655
1187,210.51906
1188,224.41255
1191,187.27138
1207,139.1064
1213,101.17784
1215,186.92195
1223,216.0707
1227,155.81041
1236,77.7118
1237,59.784836
1238,112.28953
1241,73.59234
1248,90.22295
1250,77.34684
1251,202.84093
1253,119.11852
1255,145.57268
1257,218.59727
1261,126.66903
1262,218.31575
1265,174.42361
1273,216.92778
1277,204.72795
1278,153.56004
1280,110.30039
1284,174.92288
1285,232.3461
1288,105.19268
1295,146.4569
1297,239.94191
1299,216.7609
1304,186.4159
1308,83.57814
1310,139.48058
1311,165.03976
1314,98.933136
1315,148.78181
1318,25.270372
1320,235.16698
1321,213.17534
1322,190.95288
1330,176.20059
1333,199.71297
1334,182.8307
1341,190.52367
1344,162.50316
1351,200.66954
1354,73.070145
1356,88.18151
1363,159.63246
1365,199.6517
1369,172.72758
1373,123.588684
1375,160.13583
1377,70.30631
1379,202.20872
1380,214.58597
1381,124.185295
1384,180.99025
1390,204.3058
1393,207.8337
1395,76.13763
1399,211.2018
1400,105.62731
1401,120.94106
1404,203.6564
1408,88.50305
1409,22.485697
1413,188.28188
1416,205.41705
1418,134.91768
1423,99.42067
1424,72.881805
1425,79.185455
1433,226.84932
1434,179.92863
1436,218.58217
1442,206.91237
1444,73.90311
1445,181.71783
1452,203.18779
1455,199.9197
1462,93.4103
1467,28.628225
1472,96.92446
1475,120.16696
1493,165.08598
1501,195.66142
1503,213.74962
1504,221.97644
1505,67.73818
1511,219.49544
1512,73.824974
1513,165.7788
1514,111.25779
1528,213.44185
1533,233.63048
1534,71.804
1536,190.42987
1537,76.6441
1539,124.61587
1550,195.8783
1552,186.88033
1554,204.97878
1555,220.05405
1556,64.35897
1559,75.1273
1563,208.52596
1566,207.32959
1567,123.80021
1568,85.53009
1571,197.20183
1572,74.74692
1574,69.488945
1577,99.19674
1583,74.10585
1585,99.66343
1586,198.3899
1587,206.55658
1596,185.98065
1602,83.62035
1604,102.35754
1605,71.22108
1610,224.66429
1611,142.53688
1616,101.43827
1617,157.56653
1618,80.18287
1622,67.611
1623,64.60045
1628,221.89539
1631,63.028725
1632,208.16249
1633,198.7919
1634,215.05852
1636,210.94185
1637,171.1315
1643,102.51726
1644,157.71976
1646,120.84137
1648,198.5922
1651,100.24392
1656,73.52496
1658,160.09758
1659,75.04045
1665,108.812355
1666,158.1402
1670,115.06649
1674,178.08171
1679,223.68639
1680,220.45532
1683,231.4473
1686,73.84222
1691,151.46312
1693,71.21839
1696,97.76808
1697,138.39488
1703,102.99013
1706,70.35894
1709,195.44565
1710,95.15632
1712,200.41553
1713,173.3513
1718,226.6839
1719,201.79263
1722,215.1734
1723,170.07622
1724,224.69792
1728,68.227425
1730,101.232376
1732,71.90106
1737,55.26371
1745,69.14348
1747,95.35179
1748,95.87826
1755,140.74919
1759,97.619774
1761,212.24025
1764,187.41946
1765,197.87578
1766,65.95052
1768,77.01014
1770,88.59531
1771,182.52667
1774,124.15208
1785,184.37468
1788,227.4232
1792,91.209114
1794,193.81546
1797,158.0123
1798,62.672314
1799,230.8973
1802,147.35083
1806,84.776535
1808,95.057915
1810,210.8238
1818,31.135893
1819,228.96742
1820,226.49742
1822,199.0066
1826,219.10423
1827,180.81612
1835,97.28043
1841,141.57715
1842,135.3669
1843,113.385574
1846,66.243225
1849,74.161766
1850,227.74825
1851,130.58508
1857,77.836296
1858,180.39473
1860,129.56267
1861,203.71104
1864,101.87057
1869,216.71928
1871,106.13571
1872,20.198608
1875,73.6062
1878,234.12544
1879,210.85797
1885,57.537537
1888,118.14344
1889,63.461254
1890,145.52959
1896,157.9632
1897,220.76144
1898,175.26538
1900,105.55774
1905,90.10726
1908,107.68189
1909,156.37735
1913,95.69725
1918,132.4228
1922,236.9674
1923,177.57341
1925,211.38054
1926,160.63698
1927,223.03151
1930,198.42766
1935,93.825836
1939,120.29383
1942,135.56729
1943,181.56033
1948,239.12302
1949,208.15175
1951,147.92867
1953,145.78535
1959,189.0876
1963,82.500946
1967,180.93642
1973,201.10872
1975,100.664116
1976,63.646576
1990,145.84235
1993,140.35446
1997,91.51563
1999,178.70222
2001,195.60121
2004,77.059105
2010,140.50511
2013,178.44951
2017,225.81133
2021,130.52347
2023,86.07977
2026,199.24783
2037,81.89419
2039,97.575
2041,75.95859
2046,73.25367
2050,103.31954
2060,202.99889
2067,150.30441
2069,187.51416
2072,207.32193
2074,196.23083
2079,156.38255
2083,89.29976
2085,106.77308
2087,73.035385
2093,179.78084
2094,87.13397
2097,97.01711
2103,119.617836
2104,77.18642
2107,222.88237
2108,60.956684
2110,35.451683
2115,216.09663
2117,80.461754
2125,221.86627
2127,232.77306
2133,67.37773
2134,233.98576
2135,150.59708
2141,211.80296
2143,82.59735
2145,66.52783
2146,110.64471
2147,201.06702
2148,102.98052
2149,63.27458
2165,136.11464
2166,188.72304
2177,117.371704
