ID_code,target
test_131,0.24208713
test_132,0.009858948
test_133,0.0028980086
test_134,0.0045498027
test_135,0.0014446375
test_136,0.035894845
test_137,0.006205708
test_138,0.26292583
test_139,0.052322567
test_140,0.046632588
test_141,0.044633225
test_142,0.039487597
test_143,0.25632334
test_144,0.008619323
test_145,0.025654318
test_146,0.0025782948
test_147,0.00016771416
test_148,0.17957509
test_149,1.5337145e-06
test_150,3.809128e-08
test_151,0.0071161604
test_152,0.0035871833
test_153,0.010850362
test_154,0.22268902
test_155,9.3931485e-05
test_156,7.861896e-05
test_157,0.007236463
test_158,5.258494e-06
test_159,0.03920483
test_160,0.0011277598
test_161,0.1271711
test_162,0.26512837
test_163,0.069140114
test_164,0.19133481
test_165,0.026225613
test_166,0.010912348
test_167,0.020098222
test_168,0.0015138398
test_169,0.008143806
test_170,0.0028690028
test_171,0.28389266
test_172,0.06412847
test_173,0.13664137
test_174,0.0026007514
test_175,0.104950905
test_176,0.2884953
test_177,0.016416647
test_178,0.0019047229
test_179,0.0004072643
test_180,5.5880502e-08
test_181,2.7957818e-09
test_182,0.013071431
test_183,0.0042199837
test_184,0.08103054
test_185,0.009485624
test_186,0.053442944
test_187,0.047680985
test_188,0.0012760006
test_189,0.009721496
test_190,0.0060113347
test_191,0.0009126042
test_192,0.24196766
test_193,0.029349327
test_194,3.876928e-06
test_195,0.014159308
test_196,0.012369475
test_197,0.0008084267
test_198,0.0031973028
test_199,0.048633955
test_200,0.047431074
test_201,0.10361464
test_202,0.0073053055
test_203,0.0029441775
test_204,0.015640756
test_205,7.4237124e-07
test_206,0.020673549
test_207,0.0005240576
test_208,0.0203038
test_209,0.019276753
test_210,0.0015332178
test_211,0.051591836
test_212,0.038932823
test_213,0.0021706582
test_214,0.0009315307
test_215,0.47057268
test_216,0.028423019
test_217,0.41736808
test_218,0.9998538
test_219,0.012027182
test_220,0.008039437
test_221,0.0020073424
test_222,0.015997304
test_223,0.014333277
test_224,0.0007146898
test_225,0.0492968
test_226,0.01070808
test_227,0.002887262
test_228,0.0047969176
test_229,0.0023744928
test_230,0.2396091
test_231,0.0379157
test_232,0.018805593
test_233,0.011189924
test_234,2.6723438e-07
test_235,0.024858452
test_236,0.26375234
test_237,0.042173576
test_238,1.44509595e-05
test_239,0.037325926
test_240,0.0003820664
test_241,0.0021566327
test_242,0.010689679
test_243,2.6030631e-05
test_244,2.1217824e-05
test_245,0.05468243
test_246,0.0059726536
test_247,0.009914752
test_248,0.00015805011
test_249,0.06059713
test_250,2.741958e-05
test_251,0.004208478
test_252,0.0019930606
test_253,0.059716977
test_254,0.005840216
test_255,0.09963433
test_256,0.2606695
test_257,0.0017976159
test_258,0.002457017
test_259,0.015629603
test_260,0.004283659
test_261,0.040608782
test_262,0.0033290847
test_263,0.055667635
test_264,0.022804184
test_265,0.35577092
test_266,0.044377882
test_267,0.1032422
test_268,0.00035759466
test_269,0.010680439
test_270,0.09300523
test_271,0.22543383
test_272,0.01429556
test_273,0.023447461
test_274,0.0035610858
test_275,0.0015429865
test_276,0.033147268
test_277,0.0041929237
test_278,1.7672245e-06
test_279,0.01985724
test_280,0.0038907547
test_281,0.00011357285
test_282,0.037535567
test_283,0.022513332
test_284,0.43103704
test_285,0.3276918
test_286,3.067302e-05
test_287,0.0019799494
test_288,0.013504119
test_289,0.0070112105
test_290,0.13665053
test_291,0.023709536
test_292,0.014955063
test_293,0.00029655732
test_294,0.0182915
test_295,0.006786064
test_296,0.012938412
test_297,0.0065094726
test_298,0.0013469557
test_299,0.002674915
test_300,0.07771079
test_301,0.015931783
test_302,0.04581671
test_303,0.032129765
test_304,0.0027953933
test_305,0.03080885
test_306,0.028046763
test_307,0.48256704
test_308,0.0020280993
test_309,0.0038705436
test_310,0.0014142867
test_311,0.0014376474
test_312,0.0044336235
test_313,0.06475372
test_314,0.05762882
test_315,0.30329865
test_316,0.008892515
test_317,0.94234383
test_318,0.0010527566
test_319,0.056032006
test_320,0.011683811
test_321,0.005594361
test_322,0.1839913
test_323,0.1320627
test_324,0.0031390376
test_325,0.010240446
test_326,0.014278209
test_327,0.0018124802
test_328,0.007891368
test_329,0.21856996
test_330,0.0012073054
test_331,8.778248e-05
test_332,0.14076576
test_333,0.00026485656
test_334,0.009855886
test_335,0.0048781876
test_336,0.010174138
test_337,0.003904805
test_338,0.08113431
test_339,0.0422223
test_340,0.0067356643
test_341,0.09603533
test_342,0.00096980704
test_343,0.02199558
test_344,0.00076382974
test_345,0.0656568
test_346,0.07258005
test_347,0.00020473165
test_348,0.01543402
test_349,0.53663146
test_350,0.0011258663
test_351,0.0005807843
test_352,0.00069006643
test_353,0.0017957259
test_354,0.008555029
test_355,0.0965036
test_356,0.0058701816
test_357,0.57870007
test_358,0.008730194
test_359,0.0048225783
test_360,0.109145395
test_361,4.612603e-06
test_362,0.0005780195
test_363,0.03416262
test_364,0.0020893198
test_365,0.0023004855
test_366,0.0040690843
test_367,0.0032128599
test_368,0.67221063
test_369,0.017080259
test_370,0.0016662442
test_371,0.007669071
test_372,0.1680374
test_373,0.059835117
test_374,1.1147658e-08
test_375,0.3221584
test_376,0.047215026
test_377,6.2091103e-06
test_378,0.031044023
test_379,0.016812887
test_380,0.0017179052
test_381,0.002715378
test_382,0.41769022
test_383,0.5840239
test_384,0.020993372
test_385,0.1268304
test_386,0.13276812
test_387,0.010486045
test_388,0.008329816
test_389,0.00053300697
test_390,0.013310747
test_391,1.259667e-05
test_392,0.037956644
test_393,0.019960849
test_394,0.07069833
test_395,0.016959397
test_396,0.08874205
test_397,0.0065690237
test_398,0.019959556
test_399,0.0023958087
test_400,0.9968635
test_401,0.058899265
test_402,0.011791654
test_403,0.00055290636
test_404,0.14330596
test_405,0.012102112
test_406,0.0045459927
test_407,0.033439405
test_408,0.015849391
test_409,0.00015928436
test_410,0.0013542662
test_411,0.014252521
test_412,0.041964084
test_413,0.9418402
test_414,7.2501985e-05
test_415,0.022150986
test_416,0.5731833
test_417,0.0037870223
test_418,0.013822235
test_419,0.007372219
test_420,0.15630373
test_421,0.015392281
test_422,0.007574416
test_423,0.010186496
test_424,0.2721326
test_425,0.0052625625
test_426,0.010155121
test_427,0.00077320513
test_428,0.00786766
test_429,0.0020722155
test_430,0.0028615166
test_431,0.6328494
test_432,0.024472589
test_433,0.013158834
test_434,0.22311305
test_435,0.0011009442
test_436,0.012153334
test_437,5.7535653e-06
test_438,0.011796889
test_439,0.0036747972
test_440,0.0193767
test_441,0.0025816127
test_442,0.070670456
test_443,0.00071979366
test_444,0.18126209
test_445,0.007876546
test_446,0.004296855
test_447,9.2278036e-08
test_448,0.0010304394
test_449,0.052828487
test_450,0.0009285349
test_451,0.0771191
test_452,0.61090183
test_453,0.019139156
test_454,0.041081686
test_455,0.0005290421
test_456,0.0014384169
test_457,0.003670906
test_458,1.7070316e-07
test_459,0.18693097
test_460,0.012075018
test_461,0.05177499
test_462,0.09779266
test_463,0.016962212
test_464,0.0011217826
test_465,0.07806285
test_466,0.005256485
test_467,0.3406509
test_468,0.020513017
test_469,0.022948965
test_470,0.005169367
test_471,0.024281513
test_472,0.011621564
test_473,0.019005692
test_474,0.7619219
test_475,0.07431821
test_476,0.0008145296
test_477,6.3226307e-06
test_478,0.35818416
test_479,0.0022290915
test_480,0.0049020527
test_481,0.12200737
test_482,0.032657836
test_483,0.004537796
test_484,0.08787098
test_485,0.0055376585
test_486,0.014916002
test_487,0.00078671775
test_488,0.056933958
test_489,0.004776954
test_490,0.000298984
test_491,0.016006082
test_492,0.008173143
test_493,0.072478496
test_494,0.014347007
test_495,0.008066473
test_496,0.0025792026
test_497,0.00012918019
test_498,0.04051888
test_499,0.0021436152
test_500,0.0015651643
test_501,0.0007888429
test_502,0.02420828
test_503,0.15905757
test_504,0.0017297731
test_505,0.18528424
test_506,0.015882742
test_507,0.0061436687
test_508,0.29618862
test_509,0.0074964263
test_510,0.00085321395
test_511,0.025200693
test_512,0.0040088403
test_513,0.0053699063
test_514,0.01035954
test_515,0.004650444
test_516,0.0030035763
test_517,0.015223853
test_518,0.3580608
test_519,0.008382526
test_520,0.089153096
test_521,0.010816715
test_522,0.120133035
test_523,0.012325659
test_524,0.0018861091
test_525,0.0005450929
test_526,0.017300343
test_527,0.009853791
test_528,0.026162557
test_529,0.0047415774
test_530,1.1841999e-05
test_531,0.028648993
test_532,0.009203131
test_533,0.9588007
test_534,0.0031013947
test_535,0.00076815166
test_536,0.013077404
test_537,0.013963278
test_538,0.008228599
test_539,0.0053938664
test_540,0.4609986
test_541,0.009186168
test_542,0.0012774757
test_543,0.0009912051
test_544,0.020313596
test_545,0.05336666
test_546,0.025091892
test_547,0.020014083
test_548,0.0031607791
test_549,0.11362119
test_550,0.04893994
test_551,0.0025921196
test_552,0.12500226
test_553,0.10183745
test_554,0.0030344175
test_555,0.009489885
test_556,0.0062563927
test_557,8.518631e-06
test_558,0.0016414343
test_559,0.022046534
test_560,0.0018799586
test_561,0.010799497
test_562,0.01721092
test_563,0.00093626685
test_564,0.5884491
test_565,0.03441175
test_566,0.061817218
test_567,0.0019430991
test_568,0.055277064
test_569,0.0032379525
test_570,0.113385685
test_571,0.047807816
test_572,0.18848693
test_573,0.050776247
test_574,0.08360885
test_575,0.010533335
test_576,0.010009654
test_577,0.061013535
test_578,0.022594078
test_579,0.08062559
test_580,7.3324605e-07
test_581,0.109756194
test_582,0.35573262
test_583,7.069398e-05
test_584,0.010765172
test_585,0.015837148
test_586,0.0028016195
test_587,0.008257114
test_588,0.03474237
test_589,0.0019463904
test_590,0.0074314782
test_591,0.01580571
test_592,0.0154943485
test_593,0.007570127
test_594,0.00010152832
test_595,0.0060798475
test_596,0.0073047415
test_597,0.033846073
test_598,4.6551402e-05
test_599,0.0039261323
test_600,0.057247724
test_601,0.10868747
test_602,0.07229602
test_603,5.1013535e-07
test_604,0.0650325
test_605,0.1922194
test_606,0.006755965
test_607,0.043810472
test_608,0.07702126
test_609,0.06163971
test_610,0.005400583
test_611,0.0016791174
test_612,0.006169132
test_613,0.0076887645
test_614,0.019800141
test_615,0.0070816707
test_616,0.05884198
test_617,0.57459795
test_618,0.0034829075
test_619,0.05574181
test_620,0.012621496
test_621,0.0068706623
test_622,0.0008926457
test_623,0.0015609909
test_624,0.08633433
test_625,0.0020276506
test_626,0.12623084
test_627,0.19091412
test_628,0.003006399
test_629,0.025538096
test_630,0.0023217096
test_631,0.033111416
test_632,0.0055107134
test_633,0.00015760105
test_634,0.014137825
test_635,0.016292127
test_636,0.025316086
test_637,0.026693797
test_638,0.013855077
test_639,0.068347745
test_640,0.0019541532
test_641,0.0010185845
test_642,0.098832816
test_643,0.008138349
test_644,9.217743e-05
test_645,0.0010200667
test_646,0.011014079
test_647,0.012617313
test_648,0.023109203
test_649,0.0032222285
test_650,0.005269419
test_651,0.0012772769
test_652,0.82427406
test_653,5.3090367e-05
test_654,0.43190387
test_655,4.737088e-07
test_656,7.8447396e-05
test_657,0.004830084
test_658,0.03411633
test_659,0.029743908
test_660,0.002070734
test_661,0.0011552353
test_662,0.060041226
test_663,0.009609031
test_664,0.07085127
test_665,0.06463098
test_666,0.036799207
test_667,0.061598975
test_668,0.0007757964
test_669,0.002108969
test_670,0.057130896
test_671,0.008461539
test_672,0.0041618007
test_673,0.034558676
test_674,0.006172168
test_675,0.005047476
test_676,0.004257877
test_677,0.002570643
test_678,0.027209362
test_679,0.0023320827
test_680,0.00027852258
test_681,0.0025303508
test_682,0.0005313096
test_683,0.034820184
test_684,0.018977886
test_685,0.0037588498
test_686,0.010974772
test_687,0.004167817
test_688,0.3413774
test_689,0.0056660767
test_690,0.012545847
test_691,0.07603042
test_692,0.006874877
test_693,0.52698296
test_694,0.039595366
test_695,0.0031636185
test_696,0.18006757
test_697,0.0040109595
test_698,0.0007296463
test_699,0.003307733
test_700,0.12545702
test_701,0.00081266655
test_702,2.06319e-06
test_703,0.019881027
test_704,0.0009649884
test_705,0.0141911125
test_706,0.024577659
test_707,0.08958534
test_708,0.2820875
test_709,0.011704407
test_710,0.011085624
test_711,0.0013218297
test_712,8.350073e-08
test_713,0.014155706
test_714,3.4594344e-05
test_715,1.689368e-05
test_716,0.9639497
test_717,0.004140062
test_718,0.0095886225
test_719,0.015007922
test_720,0.15128903
test_721,0.00013665219
test_722,0.004193543
test_723,5.9130452e-05
test_724,0.07744882
test_725,0.009413768
test_726,0.07087435
test_727,0.0051665725
test_728,0.25584006
test_729,0.03094946
test_730,0.0020480042
test_731,7.490096e-09
test_732,0.0076546995
test_733,0.013478321
test_734,0.0016234947
test_735,0.18905076
test_736,0.0035431616
test_737,0.48343185
test_738,0.0043872097
test_739,3.5459696e-08
test_740,0.0164759
test_741,0.00013302913
test_742,0.29341444
test_743,0.014739641
test_744,0.5925461
test_745,0.056210652
test_746,0.07418982
test_747,1.24379785e-05
test_748,0.008248465
test_749,0.00973382
test_750,0.028397525
test_751,0.056935836
test_752,0.054672927
test_753,0.021360477
test_754,0.29201463
test_755,0.37545714
test_756,0.18595017
test_757,0.16227381
test_758,0.00045366096
test_759,7.090727e-05
test_760,0.98614424
test_761,0.0024881577
test_762,0.004248456
test_763,0.16694891
test_764,0.0053700516
test_765,0.005195965
test_766,0.0005777706
test_767,0.036878575
test_768,0.00050948176
test_769,0.00092681654
test_770,0.0022659965
test_771,0.023109835
test_772,0.28955793
test_773,0.45684126
test_774,0.029260686
test_775,0.0036479328
test_776,4.987285e-05
test_777,0.018868482
test_778,0.007381216
test_779,0.11558119
test_780,0.0005757397
test_781,0.0043151034
test_782,0.28666368
test_783,0.0031350385
test_784,0.064894915
test_785,0.07408559
test_786,0.97686756
test_787,0.4627249
test_788,0.019835358
test_789,0.02250788
test_790,0.007476203
test_791,0.0016705474
test_792,0.003939342
test_793,0.006199062
test_794,0.02002512
test_795,0.0063139545
test_796,0.0058013853
test_797,0.011656659
test_798,0.023524307
test_799,0.0572679
test_800,0.002247243
test_801,0.37115517
test_802,0.017754732
test_803,0.0026269862
test_804,0.028870437
test_805,2.6821588e-11
test_806,0.004359862
test_807,0.01756818
test_808,0.002036414
test_809,0.009219063
test_810,0.107578255
test_811,0.0069269966
test_812,0.0024256725
test_813,0.009727883
test_814,0.012016236
test_815,0.004175037
test_816,0.038308077
test_817,0.010452103
test_818,0.0054976367
test_819,0.0021366521
test_820,0.1040371
test_821,0.0027856193
test_822,0.056021314
test_823,0.0671649
test_824,0.0051039476
test_825,3.9177834e-08
test_826,0.9117276
test_827,0.022522526
test_828,0.00026561265
test_829,0.00048066457
test_830,0.0016835586
test_831,0.5337087
test_832,0.4234645
test_833,0.013354016
test_834,0.35815352
test_835,0.04725344
test_836,0.5887482
test_837,0.0001433611
test_838,0.004706194
test_839,0.03271441
test_840,0.028127024
test_841,0.014474608
test_842,0.03586845
test_843,0.00020910287
test_844,0.4844355
test_845,0.021407917
test_846,0.04064391
test_847,0.14896686
test_848,0.0003822538
test_849,0.03116352
test_850,0.13694045
test_851,0.027028497
test_852,0.0049475543
test_853,0.0025723667
test_854,0.007689965
test_855,0.0021340633
test_856,8.598884e-05
test_857,0.00020629614
test_858,0.09116412
test_859,6.3599044e-05
test_860,0.006041724
test_861,0.0031158703
test_862,0.0004902117
test_863,0.009270128
test_864,0.24769792
test_865,0.009070658
test_866,0.046936926
test_867,0.1600279
test_868,0.0077487254
test_869,0.005445157
test_870,0.08690152
test_871,0.051610045
test_872,0.0023200247
test_873,0.038546316
test_874,0.005041488
test_875,0.0041907025
test_876,0.0024257519
test_877,0.0014162532
test_878,0.99411404
test_879,0.1788235
test_880,0.045341656
test_881,0.07760732
test_882,0.04698675
test_883,0.072508626
test_884,0.029946817
test_885,0.02149547
test_886,0.011897841
test_887,0.00024138558
test_888,8.6922023e-07
test_889,0.039737374
test_890,0.006515164
test_891,0.09640393
test_892,0.12967403
test_893,0.08988863
test_894,0.06857332
test_895,0.02069744
test_896,0.19036098
test_897,0.021091629
test_898,0.003511578
test_899,0.022597844
test_900,0.0010166672
test_901,0.028681714
test_902,0.00014201443
test_903,0.048896965
test_904,0.47952914
test_905,0.0063576577
test_906,0.099678665
test_907,0.0005873263
test_908,0.00091909996
test_909,0.00042239527
test_910,0.007968637
test_911,0.04192748
test_912,0.057382982
test_913,0.0078013744
test_914,0.014990037
test_915,0.010304275
test_916,0.035603527
test_917,0.0043162676
test_918,0.04317595
test_919,0.16185659
test_920,0.3419793
test_921,0.006698553
test_922,0.09948219
test_923,0.0072387923
test_924,0.008900772
test_925,0.08246444
test_926,0.0029835114
test_927,1.7613322e-06
test_928,0.00448664
test_929,0.4726704
test_930,0.17326245
test_931,0.17034648
test_932,0.0046225665
test_933,0.0472203
test_934,0.0022162208
test_935,0.25193438
test_936,1.997598e-05
test_937,0.4464369
test_938,0.016281348
test_939,0.016819023
test_940,0.008822714
test_941,0.82903254
test_942,0.023457156
test_943,0.00020079344
test_944,0.031857036
test_945,0.0045291237
test_946,0.063387945
test_947,0.00070095056
test_948,0.0007467712
test_949,7.39401e-05
test_950,0.0051337415
test_951,0.121971816
test_952,0.014864914
test_953,0.0010421044
test_954,0.19976972
test_955,0.00058562396
test_956,0.006983344
test_957,0.0053861155
test_958,0.11842553
test_959,0.9642452
test_960,0.88978195
test_961,0.02364726
test_962,5.3668577e-05
test_963,0.0012179067
test_964,0.0015598157
test_965,0.009673509
test_966,0.00062481407
test_967,0.020819094
test_968,0.00053726643
test_969,0.033667956
test_970,0.011395562
test_971,0.0060816053
test_972,0.02805916
test_973,0.036610942
test_974,0.013632153
test_975,0.028723918
test_976,0.0073976517
test_977,0.7393277
test_978,1.2680837e-05
test_979,0.011644317
test_980,0.047700733
test_981,0.00036564164
test_982,0.00087468716
test_983,2.0676179e-10
test_984,0.0009935228
test_985,0.016197087
test_986,0.25248283
test_987,0.04327962
test_988,0.061613012
test_989,0.0295194
test_990,0.01688836
test_991,0.0064030746
test_992,0.13286151
test_993,0.003132628
test_994,0.04395423
test_995,0.016418679
test_996,1.778383e-06
test_997,0.028815871
test_998,0.007684756
test_999,0.008768612
test_1000,0.0020351277
test_1001,0.014045899
test_1002,0.0047944025
test_1003,0.009551443
test_1004,0.0013829456
test_1005,4.3723207e-07
test_1006,0.002362718
test_1007,0.013046411
test_1008,0.039145663
test_1009,0.027550837
test_1010,0.009509959
test_1011,0.3705579
test_1012,0.00047146576
test_1013,0.020498065
test_1014,0.006194713
test_1015,0.00033283394
test_1016,0.009474783
test_1017,0.024021408
test_1018,0.00051279797
test_1019,0.0008662384
test_1020,0.0144287795
test_1021,0.106925435
test_1022,0.00026572865
test_1023,0.0025215072
test_1024,0.0030651912
test_1025,0.0008350408
test_1026,0.017180324
test_1027,0.01738761
test_1028,0.0016862936
test_1029,0.019275596
test_1030,0.17603147
test_1031,1.3995007e-05
test_1032,0.00016909525
test_1033,0.00023689984
test_1034,0.0113744475
test_1035,0.0013601682
test_1036,0.14091222
test_1037,0.00090004265
test_1038,0.94598264
test_1039,0.011069534
test_1040,0.02792352
test_1041,0.0004665071
test_1042,0.003492591
test_1043,0.003356146
test_1044,0.033072777
test_1045,0.061796412
test_1046,0.17954743
test_1047,0.07564743
test_1048,0.014279377
test_1049,0.14768453
test_1050,0.14418302
test_1051,0.013259374
test_1052,0.0025776648
test_1053,6.220673e-05
test_1054,0.04087906
test_1055,0.1954253
test_1056,0.2467407
test_1057,0.0020151015
test_1058,0.00040583772
test_1059,0.0029370806
test_1060,0.13265343
test_1061,0.0033404464
test_1062,0.013235221
test_1063,0.034440495
test_1064,0.0025197794
test_1065,0.071226865
test_1066,0.032126755
test_1067,0.0038603242
test_1068,0.06857755
test_1069,0.00057765323
test_1070,0.022881882
test_1071,0.23557784
test_1072,0.0007892279
test_1073,0.033662762
test_1074,0.046977106
test_1075,0.019241927
test_1076,0.00339791
test_1077,0.036628284
test_1078,0.026740182
test_1079,0.001060113
test_1080,0.001428029
test_1081,0.0032842986
test_1082,0.035342354
test_1083,0.00982949
test_1084,3.4184262e-07
test_1085,0.0017410623
test_1086,7.3504925e-05
test_1087,0.024828488
test_1088,0.01520677
test_1089,0.051089067
test_1090,0.003708114
test_1091,0.051146667
test_1092,0.007681252
test_1093,0.0066723493
test_1094,0.009238591
test_1095,0.25597927
test_1096,0.009546653
test_1097,0.004157049
test_1098,0.0025028358
test_1099,0.0054382924
test_1100,0.44059736
test_1101,4.9761256e-05
test_1102,0.00072635256
test_1103,0.0086160125
test_1104,0.051509045
test_1105,0.04214662
test_1106,0.015146412
test_1107,0.0055718985
test_1108,0.0016156689
test_1109,0.02252033
test_1110,0.0011787724
test_1111,0.53844047
test_1112,3.2234762e-05
test_1113,0.012687949
test_1114,0.0143647045
test_1115,0.067736335
test_1116,0.06783185
test_1117,0.0015616837
test_1118,0.0012088277
test_1119,0.087272175
test_1120,0.00538539
test_1121,0.017395873
test_1122,0.00063917384
test_1123,4.9489947e-05
test_1124,0.0021037492
test_1125,0.0008463918
test_1126,0.014885393
test_1127,0.0004035335
test_1128,2.3201555e-06
test_1129,0.019571388
test_1130,0.16245645
test_1131,0.037008334
test_1132,0.9999315
test_1133,0.00071531325
test_1134,0.0034045302
test_1135,0.043745454
test_1136,0.011828895
test_1137,0.0022420024
test_1138,0.0059736106
test_1139,0.016186569
test_1140,0.003244336
test_1141,0.08349616
test_1142,0.0005770862
test_1143,0.0009178668
test_1144,0.12109543
test_1145,0.018180542
test_1146,0.033770666
test_1147,0.014381091
test_1148,0.01108567
test_1149,0.0064245705
test_1150,0.044743225
test_1151,0.7897471
test_1152,0.4143807
test_1153,2.8205146e-05
test_1154,0.0030890694
test_1155,0.020881357
test_1156,6.2482235e-05
test_1157,0.0016929269
test_1158,0.6189027
test_1159,4.1302897e-05
test_1160,0.047156285
test_1161,0.03275894
test_1162,0.08873053
test_1163,0.0042481334
test_1164,0.0013884526
test_1165,0.17684084
test_1166,0.003074598
test_1167,0.003922453
test_1168,0.004811273
test_1169,1.0723085e-05
test_1170,0.0019439076
test_1171,0.0024534925
test_1172,0.006872468
test_1173,0.0040956363
test_1174,0.00067999685
test_1175,0.0060675447
test_1176,0.0013004534
test_1177,0.013828755
test_1178,0.001413612
test_1179,4.23906e-05
test_1180,0.13419333
test_1181,0.08820682
test_1182,0.99999875
test_1183,0.05224535
test_1184,0.012703172
test_1185,0.031857587
test_1186,0.002878414
test_1187,0.0013701468
test_1188,0.01118246
test_1189,0.0012342177
test_1190,0.0021208965
test_1191,0.0012046644
test_1192,5.0065364e-07
test_1193,0.0018574384
test_1194,0.035375506
test_1195,0.063127406
test_1196,0.0031646218
test_1197,2.2015767e-10
test_1198,7.021421e-05
test_1199,0.02103638
test_1200,0.00018399622
test_1201,0.010836298
test_1202,0.0008157596
test_1203,0.014986327
test_1204,0.026275592
test_1205,0.0028205402
test_1206,0.035849776
test_1207,0.001659924
test_1208,0.08768023
test_1209,0.15160257
test_1210,3.028575e-07
test_1211,0.2794001
test_1212,0.09858129
test_1213,0.035563983
test_1214,0.0054650353
test_1215,6.779507e-05
test_1216,0.05841179
test_1217,0.094170436
test_1218,0.18337016
test_1219,8.771662e-07
test_1220,0.0066928472
test_1221,0.06787522
test_1222,0.43034038
test_1223,0.2046161
test_1224,0.011072249
test_1225,0.16294485
test_1226,0.3778325
test_1227,0.010283574
test_1228,0.26971853
test_1229,0.14019173
test_1230,0.0085489
test_1231,0.04225189
test_1232,0.0032026765
test_1233,0.0012965138
test_1234,0.009817097
test_1235,0.01653389
test_1236,0.00030494775
test_1237,0.09230378
test_1238,3.0661693e-07
test_1239,0.08567531
test_1240,0.015425269
test_1241,0.013797655
test_1242,0.0008419725
test_1243,0.004374566
test_1244,0.0033671851
test_1245,0.004160661
test_1246,0.014779095
test_1247,0.27513835
test_1248,0.0021103695
test_1249,0.02314738
test_1250,0.012897687
test_1251,3.906985e-06
test_1252,0.02381964
test_1253,0.027270345
test_1254,8.4213636e-05
test_1255,0.0011759177
test_1256,0.22072443
test_1257,0.018788017
test_1258,0.0034002909
test_1259,0.00081480667
test_1260,0.1489584
test_1261,0.021344505
test_1262,0.18306857
test_1263,0.14229797
test_1264,0.03244263
test_1265,0.0066138096
test_1266,0.45951873
test_1267,0.014337576
test_1268,0.002615092
test_1269,0.023442473
test_1270,0.0039307764
test_1271,0.95068175
test_1272,0.24268524
test_1273,0.046030816
test_1274,0.0042497674
test_1275,0.0021882595
test_1276,0.0013611822
test_1277,0.08644367
test_1278,0.005104241
test_1279,0.0067267376
test_1280,0.011090235
test_1281,4.175583e-06
test_1282,0.00092416146
test_1283,0.24892865
test_1284,0.0037510225
test_1285,0.18724604
test_1286,0.6854444
test_1287,0.09317906
test_1288,0.0006772837
test_1289,0.004751886
test_1290,0.0031047196
test_1291,0.01379881
test_1292,0.029654335
test_1293,0.0064723263
test_1294,0.1522155
test_1295,0.012060368
test_1296,0.011613909
test_1297,0.073897876
test_1298,0.0007422369
test_1299,0.19576837
test_1300,0.06269884
test_1301,0.005369611
test_1302,0.00038847365
test_1303,0.17730428
test_1304,0.24456398
